date,location,rainfall,temp,temp_min,temp_max
2018-09-30,NYH1,0.3,11.35,8.3,14.4
2018-10-01,NYH1,0,13.05,11.1,15
2018-10-02,NYH1,0.3,17.25,12.8,21.7
2018-10-03,NYH1,0,14.75,11.7,17.8
2018-10-04,NYH1,0,16.15,10.6,21.7
2018-10-05,NYH1,0,10.85,5.6,16.1
2018-10-06,NYH1,0.5,17.8,10,25.6
2018-10-07,NYH1,0.3,16.15,11.7,20.6
2018-10-08,NYH1,0,19.2,11.7,26.7
2018-10-09,NYH1,0,23.85,19.4,28.3
2018-10-10,NYH1,0,23.05,18.9,27.2
2018-10-11,NYH1,0.5,17.2,12.2,22.2
2018-10-12,NYH1,0,9.7,7.2,12.2
2018-10-13,NYH1,0.8,8.35,5.6,11.1
2018-10-14,NYH1,0,10,5,15
2018-10-15,NYH1,1.3,11.4,5,17.8
2018-10-16,NYH1,0,6.4,1.7,11.1
2018-10-17,NYH1,0.8,6.95,3.3,10.6
2018-10-18,NYH1,0.3,3.65,0.6,6.7
2018-10-19,NYH1,0,9.45,1.7,17.2
2018-10-20,NYH1,4.3,9.75,5.6,13.9
2018-10-21,NYH1,0,3.6,1.1,6.1
2018-10-22,NYH1,0,7.2,3.3,11.1
2018-10-23,NYH1,2.8,8.35,5,11.7
2018-10-24,NYH1,0,4.2,2.8,5.6
2018-10-25,NYH1,0,3.35,0,6.7
2018-10-26,NYH1,0,5.55,3.3,7.8
2018-10-27,NYH1,26.9,3.6,2.2,5
2018-10-28,NYH1,2.5,5.8,3.3,8.3
2018-10-29,NYH1,2.8,5.55,2.8,8.3
2018-10-30,NYH1,0,5.35,-1,11.7
2018-10-31,NYH1,1.5,9.7,2.2,17.2
2018-11-01,NYH1,10.7,8.3,7.2,9.4
2018-11-02,NYH1,1,11.95,6.7,17.2
2018-11-03,NYH1,0.8,5.8,4.4,7.2
2018-11-04,NYH1,0,3.65,-1,8.3
2018-11-05,NYH1,0.5,8.9,6.1,11.7
2018-11-06,NYH1,6.4,13.05,8.3,17.8
2018-11-07,NYH1,0,9.75,5.6,13.9
2018-11-08,NYH1,0,3.9,0,7.8
2018-11-09,NYH1,8.1,1.7,-2.7,6.1
2018-11-10,NYH1,0,1.45,-2.7,5.6
2018-11-11,NYH1,0,1.15,-2.1,4.4
2018-11-12,NYH1,0,3.1,-1,7.2
2018-05-18,NYH2,0,15.85,10,21.7
2018-05-19,NYH2,7.9,14.45,10,18.9
2018-05-20,NYH2,0,15,11.7,18.3
2018-05-21,NYH2,0,16.4,10,22.8
2018-05-22,NYH2,2.8,19.15,13.3,25
2018-05-23,NYH2,0.3,20,13.9,26.1
2018-05-24,NYH2,0,18.9,10,27.8
2018-05-25,NYH2,NA,24.45,18.3,30.6
2018-05-26,NYH2,0,22.5,15.6,29.4
2018-05-27,NYH2,1.3,20.3,17.8,22.8
2018-05-28,NYH2,0,25,18.3,31.7
2018-05-29,NYH2,0,23.05,16.1,30
2018-05-30,NYH2,0,23.05,15,31.1
2018-05-31,NYH2,0,25.3,21.7,28.9
2018-06-01,NYH2,44.5,24.15,19.4,28.9
2018-06-02,NYH2,0,16.7,12.8,20.6
2018-06-03,NYH2,7.9,17.5,12.8,22.2
2018-06-04,NYH2,0.3,16.7,12.8,20.6
2018-06-05,NYH2,2.5,14.2,11.7,16.7
2018-06-06,NYH2,0,13.65,10.6,16.7
2018-06-07,NYH2,0,16.65,10,23.3
2018-06-08,NYH2,0,18.6,12.2,25
2018-06-09,NYH2,0,17.5,11.1,23.9
2018-06-10,NYH2,0,18.05,13.3,22.8
2018-06-11,NYH2,0,17.2,10,24.4
2018-06-12,NYH2,0,20.25,13.3,27.2
2018-06-13,NYH2,0.5,23.3,17.2,29.4
2018-06-14,NYH2,0,18.9,13.9,23.9
2018-06-15,NYH2,0,17.2,9.4,25
2018-06-16,NYH2,0,19.75,11.7,27.8
2018-06-17,NYH2,0,23.9,15.6,32.2
2018-06-18,NYH2,0.3,28.05,22.2,33.9
2018-06-19,NYH2,0.8,19.45,15.6,23.3
2018-06-20,NYH2,0,17.75,12.2,23.3
2018-06-21,NYH2,0,16.95,10.6,23.3
2018-06-22,NYH2,4.1,16.35,8.3,24.4
2018-06-23,NYH2,0.8,20,16.1,23.9
2018-06-24,NYH2,27.7,18.65,15.6,21.7
2018-06-25,NYH2,0,16.15,10.6,21.7
2018-06-26,NYH2,0,17.75,9.4,26.1
2018-06-27,NYH2,11.9,19.15,18.3,20
2018-06-28,NYH2,3.3,22.5,18.3,26.7
2018-06-29,NYH2,0,24.15,18.9,29.4
2018-06-30,NYH2,0,25.55,18.3,32.8
2018-07-01,NYH2,0,27.5,20.6,34.4
2018-07-02,NYH2,0.3,27.8,21.7,33.9
2018-07-03,NYH2,0,24.45,18.3,30.6
2018-07-04,NYH2,0,25,17.2,32.8
2018-07-05,NYH2,0,27.25,22.8,31.7
2018-07-06,NYH2,6.4,19.45,13.9,25
2018-07-07,NYH2,0,17.2,9.4,25
2018-07-08,NYH2,0,20.8,13.3,28.3
2018-07-09,NYH2,0,24.45,17.2,31.7
2018-07-10,NYH2,0,25.55,20,31.1
2018-07-11,NYH2,0,19.2,12.8,25.6
2018-07-12,NYH2,0,20.25,13.3,27.2
2018-07-13,NYH2,0,23.35,16.1,30.6
2018-07-14,NYH2,0.3,27.25,21.7,32.8
2018-07-15,NYH2,0,25.85,20.6,31.1
2018-07-16,NYH2,10.2,27.5,20.6,34.4
2018-07-17,NYH2,10.9,23.85,19.4,28.3
2018-07-18,NYH2,0,17.25,10.6,23.9
2018-07-19,NYH2,0,19.2,11.7,26.7
2018-07-20,NYH2,0,22.5,15.6,29.4
2018-07-21,NYH2,2.3,20.85,16.7,25
2018-07-22,NYH2,0.3,21.65,16.1,27.2
2018-07-23,NYH2,14,23.9,20.6,27.2
2018-07-24,NYH2,15,23.65,21.7,25.6
2018-07-25,NYH2,17,22.8,20.6,25
2018-07-26,NYH2,0,23.9,18.9,28.9
2018-07-27,NYH2,0,22.2,17.2,27.2
2018-07-28,NYH2,0,21.4,17.2,25.6
2018-07-29,NYH2,0,20.3,15.6,25
2018-07-30,NYH2,2.8,20.55,16.1,25
2018-07-31,NYH2,0,22.2,18.3,26.1
2018-08-01,NYH2,0,24.45,20.6,28.3
2018-08-02,NYH2,0,23.35,20,26.7
2018-08-03,NYH2,0.3,22.2,19.4,25
2018-08-04,NYH2,0,24.7,19.4,30
2018-08-05,NYH2,0,25,18.3,31.7
2018-08-06,NYH2,0,27.25,21.7,32.8
2018-08-07,NYH2,2.5,25,21.7,28.3
2018-08-08,NYH2,11.9,23.1,20.6,25.6
2018-08-09,NYH2,0,23.9,20,27.8
2018-08-10,NYH2,0,21.1,16.1,26.1
2018-08-11,NYH2,2,20.6,15.6,25.6
2018-08-12,NYH2,0,21.15,15.6,26.7
2018-08-13,NYH2,5.6,20.8,18.3,23.3
2018-08-14,NYH2,29.5,21.35,19.4,23.3
2018-08-15,NYH2,0,24.7,20,29.4
2018-08-16,NYH2,1,24.7,19.4,30
2018-08-17,NYH2,12.7,24.75,20.6,28.9
2018-08-18,NYH2,10.2,19.75,16.7,22.8
2018-08-19,NYH2,0,20.55,16.7,24.4
2018-08-20,NYH2,0,20.3,15.6,25
2018-08-21,NYH2,4.1,20.55,17.8,23.3
2018-08-22,NYH2,5.6,20,15.6,24.4
2018-08-23,NYH2,0,18.35,12.8,23.9
2018-08-24,NYH2,0,20.85,15.6,26.1
2018-08-25,NYH2,0,20,13.9,26.1
2018-08-26,NYH2,0,23.3,18.3,28.3
2018-08-27,NYH2,0,24.7,20,29.4
2018-08-28,NYH2,0,26.95,22.2,31.7
2018-08-29,NYH2,16.8,26.95,21.7,32.2
2018-08-30,NYH2,0,18.05,13.3,22.8
2018-08-31,NYH2,0,18.6,12.8,24.4
2018-09-01,NYH2,0,22.8,18.9,26.7
2018-09-02,NYH2,0,25.55,21.7,29.4
2018-09-03,NYH2,0,26.4,21.7,31.1
2018-09-04,NYH2,0,25,20.6,29.4
2018-09-05,NYH2,0,27.5,22.2,32.8
2018-09-06,NYH2,0,22.5,18.3,26.7
2018-09-07,NYH2,0,18.6,13.9,23.3
2018-09-08,NYH2,0,13.35,10,16.7
2018-09-09,NYH2,0,11.35,8.3,14.4
2018-09-10,NYH2,40.4,12.5,8.9,16.1
2018-09-11,NYH2,0.3,18.65,15.6,21.7
2018-09-12,NYH2,0,19.75,16.7,22.8
2018-09-13,NYH2,0,22.5,17.8,27.2
2018-09-14,NYH2,0,22.5,17.8,27.2
2018-09-15,NYH2,0,23.85,19.4,28.3
2018-09-16,NYH2,0,23.35,17.8,28.9
2018-09-17,NYH2,7.4,20.55,16.7,24.4
2018-09-18,NYH2,1.3,22.8,17.8,27.8
2018-09-19,NYH2,0,17.8,13.9,21.7
2018-09-20,NYH2,0,16.4,10,22.8
2018-09-21,NYH2,13.2,23.6,20,27.2
2018-09-22,NYH2,0,14.15,8.3,20
2018-09-23,NYH2,0,13.3,7.2,19.4
2018-09-24,NYH2,0.3,13.9,7.2,20.6
2018-09-25,NYH2,15.7,17.8,12.8,22.8
2018-09-26,NYH2,8.1,17.25,11.7,22.8
2018-09-27,NYH2,0.3,12.75,8.3,17.2
2018-09-28,NYH2,1.5,16.65,11.1,22.2
2018-09-29,NYH2,0,13.05,7.8,18.3
2018-09-30,NYH2,0.3,11.35,8.3,14.4
2018-10-01,NYH2,0,13.05,11.1,15
2018-10-02,NYH2,0.3,17.25,12.8,21.7
2018-10-03,NYH2,0,14.75,11.7,17.8
2018-10-04,NYH2,0,16.15,10.6,21.7
2018-10-05,NYH2,0,10.85,5.6,16.1
2018-10-06,NYH2,0.5,17.8,10,25.6
2018-10-07,NYH2,0.3,16.15,11.7,20.6
2018-10-08,NYH2,0,19.2,11.7,26.7
2018-10-09,NYH2,0,23.85,19.4,28.3
2018-10-10,NYH2,0,23.05,18.9,27.2
2018-10-11,NYH2,0.5,17.2,12.2,22.2
2018-10-12,NYH2,0,9.7,7.2,12.2
2018-10-13,NYH2,0.8,8.35,5.6,11.1
2018-10-14,NYH2,0,10,5,15
2018-10-15,NYH2,1.3,11.4,5,17.8
2018-10-16,NYH2,0,6.4,1.7,11.1
2018-10-17,NYH2,0.8,6.95,3.3,10.6
2018-10-18,NYH2,0.3,3.65,0.6,6.7
2018-10-19,NYH2,0,9.45,1.7,17.2
2018-10-20,NYH2,4.3,9.75,5.6,13.9
2018-10-21,NYH2,0,3.6,1.1,6.1
2018-10-22,NYH2,0,7.2,3.3,11.1
2018-10-23,NYH2,2.8,8.35,5,11.7
2018-10-24,NYH2,0,4.2,2.8,5.6
2018-10-25,NYH2,0,3.35,0,6.7
2018-10-26,NYH2,0,5.55,3.3,7.8
2018-10-27,NYH2,26.9,3.6,2.2,5
2018-10-28,NYH2,2.5,5.8,3.3,8.3
2018-10-29,NYH2,2.8,5.55,2.8,8.3
2018-10-30,NYH2,0,5.35,-1,11.7
2018-10-31,NYH2,1.5,9.7,2.2,17.2
2018-11-01,NYH2,10.7,8.3,7.2,9.4
2018-11-02,NYH2,1,11.95,6.7,17.2
2018-11-03,NYH2,0.8,5.8,4.4,7.2
2018-11-04,NYH2,0,3.65,-1,8.3
2018-11-05,NYH2,0.5,8.9,6.1,11.7
2018-11-06,NYH2,6.4,13.05,8.3,17.8
2018-11-07,NYH2,0,9.75,5.6,13.9
2018-11-08,NYH2,0,3.9,0,7.8
2018-11-09,NYH2,8.1,1.7,-2.7,6.1
2018-11-10,NYH2,0,1.45,-2.7,5.6
2018-11-11,NYH2,0,1.15,-2.1,4.4
2018-11-12,NYH2,0,3.1,-1,7.2
2018-11-13,NYH2,5.8,1.45,-1,3.9
2018-11-14,NYH2,0.3,-3.8,-6.6,-1
2018-11-15,NYH2,14,-2.95,-4.9,-1
2018-11-16,NYH2,13.7,-0.5,-4.3,3.3
2018-11-17,NYH2,0,1.7,-0.5,3.9
2018-11-18,NYH2,1.3,-0.2,-2.1,1.7
2018-11-19,NYH2,0,3.05,1.1,5
2018-11-20,NYH2,0,0.6,-1.6,2.8
2018-11-21,NYH2,0.3,-4.1,-9.9,1.7
2018-11-22,NYH2,0,-12.15,-16.6,-7.7
2018-11-23,NYH2,0,-6.85,-12.7,-1
2018-11-24,NYH2,1.3,0.05,-3.8,3.9
2018-11-25,NYH2,0,4.15,2.2,6.1
2018-11-26,NYH2,4.3,3.6,0,7.2
2018-11-27,NYH2,0.8,1.15,-0.5,2.8
2018-11-28,NYH2,0,0.05,-1,1.1
2018-11-29,NYH2,0,1.1,0,2.2
2018-11-30,NYH2,0.3,0.6,-0.5,1.7
2018-12-01,NYH2,2.5,1.7,-1,4.4
2018-12-02,NYH2,0.3,7.25,3.9,10.6
2018-12-03,NYH2,0,3.95,-1,8.9
2018-12-04,NYH2,0.3,-5.5,-10.5,-0.5
2018-12-05,NYH2,0,-4.9,-8.8,-1
2018-12-06,NYH2,0,0.05,-2.1,2.2
2018-12-07,NYH2,0,-4.6,-8.2,-1
2018-12-08,NYH2,0,-3.8,-6.6,-1
2018-12-09,NYH2,0,-3.8,-9.3,1.7
2018-12-10,NYH2,0,-0.75,-2.1,0.6
2018-12-11,NYH2,0,-1.3,-2.1,-0.5
2018-05-18,NYH3,0,15.85,10,21.7
2018-05-19,NYH3,7.9,14.45,10,18.9
2018-05-20,NYH3,0,15,11.7,18.3
2018-05-21,NYH3,0,16.4,10,22.8
2018-05-22,NYH3,2.8,19.15,13.3,25
2018-05-23,NYH3,0.3,20,13.9,26.1
2018-05-24,NYH3,0,18.9,10,27.8
2018-05-25,NYH3,NA,24.45,18.3,30.6
2018-05-26,NYH3,0,22.5,15.6,29.4
2018-05-27,NYH3,1.3,20.3,17.8,22.8
2018-05-28,NYH3,0,25,18.3,31.7
2018-05-29,NYH3,0,23.05,16.1,30
2018-05-30,NYH3,0,23.05,15,31.1
2018-05-31,NYH3,0,25.3,21.7,28.9
2018-06-01,NYH3,44.5,24.15,19.4,28.9
2018-06-02,NYH3,0,16.7,12.8,20.6
2018-06-03,NYH3,7.9,17.5,12.8,22.2
2018-06-04,NYH3,0.3,16.7,12.8,20.6
2018-06-05,NYH3,2.5,14.2,11.7,16.7
2018-06-06,NYH3,0,13.65,10.6,16.7
2018-06-07,NYH3,0,16.65,10,23.3
2018-06-08,NYH3,0,18.6,12.2,25
2018-06-09,NYH3,0,17.5,11.1,23.9
2018-06-10,NYH3,0,18.05,13.3,22.8
2018-06-11,NYH3,0,17.2,10,24.4
2018-06-12,NYH3,0,20.25,13.3,27.2
2018-06-13,NYH3,0.5,23.3,17.2,29.4
2018-06-14,NYH3,0,18.9,13.9,23.9
2018-06-15,NYH3,0,17.2,9.4,25
2018-06-16,NYH3,0,19.75,11.7,27.8
2018-06-17,NYH3,0,23.9,15.6,32.2
2018-06-18,NYH3,0.3,28.05,22.2,33.9
2018-06-19,NYH3,0.8,19.45,15.6,23.3
2018-06-20,NYH3,0,17.75,12.2,23.3
2018-06-21,NYH3,0,16.95,10.6,23.3
2018-06-22,NYH3,4.1,16.35,8.3,24.4
2018-06-23,NYH3,0.8,20,16.1,23.9
2018-06-24,NYH3,27.7,18.65,15.6,21.7
2018-06-25,NYH3,0,16.15,10.6,21.7
2018-06-26,NYH3,0,17.75,9.4,26.1
2018-06-27,NYH3,11.9,19.15,18.3,20
2018-06-28,NYH3,3.3,22.5,18.3,26.7
2018-06-29,NYH3,0,24.15,18.9,29.4
2018-06-30,NYH3,0,25.55,18.3,32.8
2018-07-01,NYH3,0,27.5,20.6,34.4
2018-07-02,NYH3,0.3,27.8,21.7,33.9
2018-07-03,NYH3,0,24.45,18.3,30.6
2018-07-04,NYH3,0,25,17.2,32.8
2018-07-05,NYH3,0,27.25,22.8,31.7
2018-07-06,NYH3,6.4,19.45,13.9,25
2018-07-07,NYH3,0,17.2,9.4,25
2018-07-08,NYH3,0,20.8,13.3,28.3
2018-07-09,NYH3,0,24.45,17.2,31.7
2018-07-10,NYH3,0,25.55,20,31.1
2018-07-11,NYH3,0,19.2,12.8,25.6
2018-07-12,NYH3,0,20.25,13.3,27.2
2018-07-13,NYH3,0,23.35,16.1,30.6
2018-07-14,NYH3,0.3,27.25,21.7,32.8
2018-07-15,NYH3,0,25.85,20.6,31.1
2018-07-16,NYH3,10.2,27.5,20.6,34.4
2018-07-17,NYH3,10.9,23.85,19.4,28.3
2018-07-18,NYH3,0,17.25,10.6,23.9
2018-07-19,NYH3,0,19.2,11.7,26.7
2018-07-20,NYH3,0,22.5,15.6,29.4
2018-07-21,NYH3,2.3,20.85,16.7,25
2018-07-22,NYH3,0.3,21.65,16.1,27.2
2018-07-23,NYH3,14,23.9,20.6,27.2
2018-07-24,NYH3,15,23.65,21.7,25.6
2018-07-25,NYH3,17,22.8,20.6,25
2018-07-26,NYH3,0,23.9,18.9,28.9
2018-07-27,NYH3,0,22.2,17.2,27.2
2018-07-28,NYH3,0,21.4,17.2,25.6
2018-07-29,NYH3,0,20.3,15.6,25
2018-07-30,NYH3,2.8,20.55,16.1,25
2018-07-31,NYH3,0,22.2,18.3,26.1
2018-08-01,NYH3,0,24.45,20.6,28.3
2018-08-02,NYH3,0,23.35,20,26.7
2018-08-03,NYH3,0.3,22.2,19.4,25
2018-08-04,NYH3,0,24.7,19.4,30
2018-08-05,NYH3,0,25,18.3,31.7
2018-08-06,NYH3,0,27.25,21.7,32.8
2018-08-07,NYH3,2.5,25,21.7,28.3
2018-08-08,NYH3,11.9,23.1,20.6,25.6
2018-08-09,NYH3,0,23.9,20,27.8
2018-08-10,NYH3,0,21.1,16.1,26.1
2018-08-11,NYH3,2,20.6,15.6,25.6
2018-08-12,NYH3,0,21.15,15.6,26.7
2018-08-13,NYH3,5.6,20.8,18.3,23.3
2018-08-14,NYH3,29.5,21.35,19.4,23.3
2018-08-15,NYH3,0,24.7,20,29.4
2018-08-16,NYH3,1,24.7,19.4,30
2018-08-17,NYH3,12.7,24.75,20.6,28.9
2018-08-18,NYH3,10.2,19.75,16.7,22.8
2018-08-19,NYH3,0,20.55,16.7,24.4
2018-08-20,NYH3,0,20.3,15.6,25
2018-08-21,NYH3,4.1,20.55,17.8,23.3
2018-08-22,NYH3,5.6,20,15.6,24.4
2018-08-23,NYH3,0,18.35,12.8,23.9
2018-08-24,NYH3,0,20.85,15.6,26.1
2018-08-25,NYH3,0,20,13.9,26.1
2018-08-26,NYH3,0,23.3,18.3,28.3
2018-08-27,NYH3,0,24.7,20,29.4
2018-08-28,NYH3,0,26.95,22.2,31.7
2018-08-29,NYH3,16.8,26.95,21.7,32.2
2018-08-30,NYH3,0,18.05,13.3,22.8
2018-08-31,NYH3,0,18.6,12.8,24.4
2018-09-01,NYH3,0,22.8,18.9,26.7
2018-09-02,NYH3,0,25.55,21.7,29.4
2018-09-03,NYH3,0,26.4,21.7,31.1
2018-09-04,NYH3,0,25,20.6,29.4
2018-09-05,NYH3,0,27.5,22.2,32.8
2018-09-06,NYH3,0,22.5,18.3,26.7
2018-09-07,NYH3,0,18.6,13.9,23.3
2018-09-08,NYH3,0,13.35,10,16.7
2018-09-09,NYH3,0,11.35,8.3,14.4
2018-09-10,NYH3,40.4,12.5,8.9,16.1
2018-09-11,NYH3,0.3,18.65,15.6,21.7
2018-09-12,NYH3,0,19.75,16.7,22.8
2018-09-13,NYH3,0,22.5,17.8,27.2
2018-09-14,NYH3,0,22.5,17.8,27.2
2018-09-15,NYH3,0,23.85,19.4,28.3
2018-09-16,NYH3,0,23.35,17.8,28.9
2018-09-17,NYH3,7.4,20.55,16.7,24.4
2018-09-18,NYH3,1.3,22.8,17.8,27.8
2018-09-19,NYH3,0,17.8,13.9,21.7
2018-09-20,NYH3,0,16.4,10,22.8
2018-09-21,NYH3,13.2,23.6,20,27.2
2018-09-22,NYH3,0,14.15,8.3,20
2018-09-23,NYH3,0,13.3,7.2,19.4
2018-09-24,NYH3,0.3,13.9,7.2,20.6
2018-09-25,NYH3,15.7,17.8,12.8,22.8
2018-09-26,NYH3,8.1,17.25,11.7,22.8
2018-09-27,NYH3,0.3,12.75,8.3,17.2
2018-09-28,NYH3,1.5,16.65,11.1,22.2
2018-09-29,NYH3,0,13.05,7.8,18.3
2018-09-30,NYH3,0.3,11.35,8.3,14.4
2018-10-01,NYH3,0,13.05,11.1,15
2018-10-02,NYH3,0.3,17.25,12.8,21.7
2018-10-03,NYH3,0,14.75,11.7,17.8
2018-10-04,NYH3,0,16.15,10.6,21.7
2018-10-05,NYH3,0,10.85,5.6,16.1
2018-10-06,NYH3,0.5,17.8,10,25.6
2018-10-07,NYH3,0.3,16.15,11.7,20.6
2018-10-08,NYH3,0,19.2,11.7,26.7
2018-10-09,NYH3,0,23.85,19.4,28.3
2018-10-10,NYH3,0,23.05,18.9,27.2
2018-10-11,NYH3,0.5,17.2,12.2,22.2
2018-10-12,NYH3,0,9.7,7.2,12.2
2018-10-13,NYH3,0.8,8.35,5.6,11.1
2018-10-14,NYH3,0,10,5,15
2018-10-15,NYH3,1.3,11.4,5,17.8
2018-10-16,NYH3,0,6.4,1.7,11.1
2018-10-17,NYH3,0.8,6.95,3.3,10.6
2018-10-18,NYH3,0.3,3.65,0.6,6.7
2018-10-19,NYH3,0,9.45,1.7,17.2
2018-10-20,NYH3,4.3,9.75,5.6,13.9
2018-10-21,NYH3,0,3.6,1.1,6.1
2018-10-22,NYH3,0,7.2,3.3,11.1
2018-10-23,NYH3,2.8,8.35,5,11.7
2018-10-24,NYH3,0,4.2,2.8,5.6
2018-10-25,NYH3,0,3.35,0,6.7
2018-10-26,NYH3,0,5.55,3.3,7.8
2018-10-27,NYH3,26.9,3.6,2.2,5
2018-10-28,NYH3,2.5,5.8,3.3,8.3
2018-10-29,NYH3,2.8,5.55,2.8,8.3
2018-10-30,NYH3,0,5.35,-1,11.7
2018-10-31,NYH3,1.5,9.7,2.2,17.2
2018-11-01,NYH3,10.7,8.3,7.2,9.4
2018-11-02,NYH3,1,11.95,6.7,17.2
2018-11-03,NYH3,0.8,5.8,4.4,7.2
2018-11-04,NYH3,0,3.65,-1,8.3
2018-11-05,NYH3,0.5,8.9,6.1,11.7
2018-11-06,NYH3,6.4,13.05,8.3,17.8
2018-11-07,NYH3,0,9.75,5.6,13.9
2018-11-08,NYH3,0,3.9,0,7.8
2018-11-09,NYH3,8.1,1.7,-2.7,6.1
2018-11-10,NYH3,0,1.45,-2.7,5.6
2018-11-11,NYH3,0,1.15,-2.1,4.4
2018-11-12,NYH3,0,3.1,-1,7.2
2018-11-13,NYH3,5.8,1.45,-1,3.9
2018-11-14,NYH3,0.3,-3.8,-6.6,-1
2018-11-15,NYH3,14,-2.95,-4.9,-1
2018-11-16,NYH3,13.7,-0.5,-4.3,3.3
2018-11-17,NYH3,0,1.7,-0.5,3.9
2018-11-18,NYH3,1.3,-0.2,-2.1,1.7
2018-11-19,NYH3,0,3.05,1.1,5
2018-11-20,NYH3,0,0.6,-1.6,2.8
2018-11-21,NYH3,0.3,-4.1,-9.9,1.7
2018-11-22,NYH3,0,-12.15,-16.6,-7.7
2018-11-23,NYH3,0,-6.85,-12.7,-1
2018-11-24,NYH3,1.3,0.05,-3.8,3.9
2018-11-25,NYH3,0,4.15,2.2,6.1
2018-11-26,NYH3,4.3,3.6,0,7.2
2018-11-27,NYH3,0.8,1.15,-0.5,2.8
2018-11-28,NYH3,0,0.05,-1,1.1
2018-11-29,NYH3,0,1.1,0,2.2
2018-11-30,NYH3,0.3,0.6,-0.5,1.7
2018-12-01,NYH3,2.5,1.7,-1,4.4
2018-12-02,NYH3,0.3,7.25,3.9,10.6
2018-12-03,NYH3,0,3.95,-1,8.9
2018-12-04,NYH3,0.3,-5.5,-10.5,-0.5
2018-12-05,NYH3,0,-4.9,-8.8,-1
2018-12-06,NYH3,0,0.05,-2.1,2.2
2018-12-07,NYH3,0,-4.6,-8.2,-1
2018-12-08,NYH3,0,-3.8,-6.6,-1
2018-12-09,NYH3,0,-3.8,-9.3,1.7
2018-12-10,NYH3,0,-0.75,-2.1,0.6
2018-12-11,NYH3,0,-1.3,-2.1,-0.5
2018-05-15,OHH1,0,24.15,18.3,30
2018-05-16,OHH1,0.5,20,15.6,24.4
2018-05-17,OHH1,0,20.85,13.9,27.8
2018-05-18,OHH1,8.4,19.15,16.1,22.2
2018-05-19,OHH1,3,21.95,18.9,25
2018-05-20,OHH1,0,21.1,16.1,26.1
2018-05-21,OHH1,18.5,22.25,15.6,28.9
2018-05-22,OHH1,0.3,22.5,16.7,28.3
2018-05-23,OHH1,0,20,15,25
2018-05-24,OHH1,0,20,12.8,27.2
2018-05-25,OHH1,0,21.65,13.9,29.4
2018-05-26,OHH1,13.7,24.75,20.6,28.9
2018-05-27,OHH1,0,25.8,19.4,32.2
2018-05-28,OHH1,0,26.4,20,32.8
2018-05-29,OHH1,0,25.25,19.4,31.1
2018-05-30,OHH1,24.4,25.85,21.7,30
2018-05-31,OHH1,0.8,25.3,20.6,30
2018-06-01,OHH1,4.8,23.05,19.4,26.7
2018-06-02,OHH1,0,23.35,18.9,27.8
2018-06-03,OHH1,0,22.2,17.2,27.2
2018-06-04,OHH1,0,18.9,13.9,23.9
2018-06-05,OHH1,2.5,18.85,13.3,24.4
2018-06-06,OHH1,0,15.85,10,21.7
2018-06-07,OHH1,2.3,20.85,12.8,28.9
2018-06-08,OHH1,26.7,23.3,17.2,29.4
2018-06-09,OHH1,1.5,24.15,18.3,30
2018-06-10,OHH1,0.8,21.65,18.3,25
2018-06-11,OHH1,2.8,21.4,18.9,23.9
2018-06-12,OHH1,0,22.25,18.9,25.6
2018-06-13,OHH1,0,22.2,15,29.4
2018-06-14,OHH1,0,20.3,12.8,27.8
2018-06-15,OHH1,0,23.35,16.7,30
2018-06-16,OHH1,0,25.8,19.4,32.2
2018-06-17,OHH1,0,27.5,21.7,33.3
2018-06-18,OHH1,0,28.05,22.8,33.3
2018-06-19,OHH1,4.8,26.7,21.7,31.7
2018-06-20,OHH1,7.4,25.25,21.1,29.4
2018-06-21,OHH1,12.7,20.8,19.4,22.2
2018-06-22,OHH1,0.3,23.6,20,27.2
2018-06-23,OHH1,0.3,22.2,18.3,26.1
2018-06-24,OHH1,0,23.6,17.8,29.4
2018-06-25,OHH1,0,21.65,17.2,26.1
2018-06-26,OHH1,8.1,22.2,18.3,26.1
2018-06-27,OHH1,2.8,23.6,19.4,27.8
2018-06-28,OHH1,0,23.85,18.3,29.4
2018-06-29,OHH1,0,25,18.3,31.7
2018-06-30,OHH1,0,27.2,21.1,33.3
2018-07-01,OHH1,3.8,28.05,22.2,33.9
2018-07-02,OHH1,0,27.5,22.8,32.2
2018-07-03,OHH1,30.2,26.15,20.6,31.7
2018-07-04,OHH1,5.1,27.5,21.7,33.3
2018-07-05,OHH1,0,28.05,22.8,33.3
2018-07-06,OHH1,0,21.1,15,27.2
2018-07-07,OHH1,0,19.45,12.8,26.1
2018-07-08,OHH1,0,21.4,12.8,30
2018-07-09,OHH1,0,25.55,19.4,31.7
2018-07-10,OHH1,0.3,26.95,21.1,32.8
2018-07-11,OHH1,0,23.3,18.3,28.3
