date,year,location,rainfall,temp,temp_min,temp_max
2018-05-24,2018,GAH1,0,27,23.5,29.89
2018-05-25,2018,GAH1,0,28.14,24.5,30.78
2018-05-26,2018,GAH1,0,26.12,23,29.22
2018-05-27,2018,GAH1,0,24.58,23.5,26.5
2018-05-28,2018,GAH1,0,26.27,24.61,27.61
2018-05-29,2018,GAH1,0,26.37,25.78,26.72
2018-05-30,2018,GAH1,0,27,25.11,29.22
2018-05-31,2018,GAH1,0,28.56,24.39,31
2018-06-01,2018,GAH1,0,29.41,25.5,31.89
2018-06-02,2018,GAH1,0,26.07,23,29.61
2018-06-03,2018,GAH1,0,29.65,23.28,33.11
2018-06-04,2018,GAH1,0,28.06,21.61,30.89
2018-06-05,2018,GAH1,0,24.33,18.28,29.22
2018-06-06,2018,GAH1,0,25.52,20.61,29.11
2018-06-07,2018,GAH1,0,28.34,22.72,31.89
2018-06-08,2018,GAH1,0,28.21,22.11,32.5
2018-06-09,2018,GAH1,0,25.51,21.61,30.89
2018-06-10,2018,GAH1,0,28.23,22.78,31.5
2018-06-11,2018,GAH1,0,26.34,22.11,30.28
2018-06-12,2018,GAH1,0,25.9,22.78,28.78
2018-06-13,2018,GAH1,0,27.82,23.5,31.28
2018-06-14,2018,GAH1,0,27.6,24.89,31.61
2018-06-15,2018,GAH1,0,26.36,23.72,30.89
2018-06-16,2018,GAH1,0,27.24,24.28,30.39
2018-06-17,2018,GAH1,0,27.4,22.78,29.89
2018-06-18,2018,GAH1,0,28.48,24,32.72
2018-06-19,2018,GAH1,0,29.72,25.78,33.78
2018-06-20,2018,GAH1,0,30.68,25.39,35.28
2018-06-21,2018,GAH1,0,30.4,25,34.39
2018-06-22,2018,GAH1,0,28.04,24.5,32.89
2018-06-23,2018,GAH1,0,29.29,24.39,33.61
2018-06-24,2018,GAH1,0,30.33,26.11,34.5
2018-06-25,2018,GAH1,0,30.36,25.22,35.28
2018-06-26,2018,GAH1,0,29.29,23.11,33.72
2018-06-27,2018,GAH1,0,28.09,24.39,33.28
2018-06-28,2018,GAH1,0,29.29,24.39,32.72
2018-06-29,2018,GAH1,0,29.69,24.89,32
2018-06-30,2018,GAH1,0,28.87,24.11,32
2018-07-01,2018,GAH1,0,27.2,24.5,28.78
2018-07-02,2018,GAH1,0,29.3,24.89,32.5
2018-07-03,2018,GAH1,0,30.05,22.72,33.11
2018-07-04,2018,GAH1,0,27.17,23.89,30.61
2018-07-05,2018,GAH1,0,26.62,23.78,29.11
2018-07-06,2018,GAH1,0,28.47,23.61,32
2018-07-07,2018,GAH1,0,26.91,22.78,30.89
2018-07-08,2018,GAH1,0,27.03,23.28,29.39
2018-07-09,2018,GAH1,0,28.12,25.11,30.89
2018-07-10,2018,GAH1,0,30.09,25.11,32.89
2018-07-11,2018,GAH1,0,29.63,23.11,33.61
2018-07-12,2018,GAH1,0,29.11,23.72,34.22
2018-07-13,2018,GAH1,0,29.52,24.61,34.22
2018-07-14,2018,GAH1,0,27.74,24.72,31.22
2018-07-15,2018,GAH1,0,27.72,24,30.5
2018-07-16,2018,GAH1,0,27.44,24,31
2018-07-17,2018,GAH1,0,29.78,24.11,32.5
2018-07-18,2018,GAH1,0,28.76,24.72,32.78
2018-07-19,2018,GAH1,0,27.45,24,30
2018-07-20,2018,GAH1,0,28.33,25.11,30.5
2018-07-21,2018,GAH1,0,26.29,23.89,28.11
2018-07-22,2018,GAH1,0,28.67,23.5,32.61
2018-07-23,2018,GAH1,0,27.01,23.11,29.61
2018-07-24,2018,GAH1,0,27.25,23.61,30.5
2018-07-25,2018,GAH1,0,29.16,24.39,31.61
2018-07-26,2018,GAH1,0,28.82,24.39,32.22
2018-07-27,2018,GAH1,0,27.92,23.28,32
2018-07-28,2018,GAH1,0,29.88,26.11,32.89
2018-07-29,2018,GAH1,0,27.32,25.11,30.61
2018-07-30,2018,GAH1,0,27.42,24,30.28
2018-07-31,2018,GAH1,0,26.92,24.5,28.39
2018-08-01,2018,GAH1,0,25.95,24.11,26.78
2018-08-02,2018,GAH1,0,25.67,24,28.78
2018-08-03,2018,GAH1,0,28.07,23.89,30.72
2018-08-04,2018,GAH1,0,28.91,24.11,32.78
2018-08-05,2018,GAH1,0,29.91,25,33.11
2018-08-06,2018,GAH1,0,27.44,22.61,31.28
2018-08-07,2018,GAH1,0,29.82,24.22,32.28
2018-08-08,2018,GAH1,0,29.07,23.89,33.39
2018-08-09,2018,GAH1,0,27.69,23.5,32.39
2018-08-10,2018,GAH1,0,29.19,24.72,31.78
2018-08-11,2018,GAH1,0,28.47,23.61,31.11
2018-08-12,2018,GAH1,0,29.48,24.28,32.72
2018-08-13,2018,GAH1,0,29.14,24.89,33.61
2018-08-14,2018,GAH1,0,27.82,23,32.22
2018-08-15,2018,GAH1,0,27.93,23.72,32
2018-08-16,2018,GAH1,0,29.14,25,32.11
2018-08-17,2018,GAH1,0,27.48,23.11,31.61
2018-08-18,2018,GAH1,0,29.51,23.72,32.78
2018-08-19,2018,GAH1,0,27.54,23.78,31.28
2018-08-20,2018,GAH1,0,28.18,23.61,32.22
2018-08-21,2018,GAH1,0,27.86,25.5,30.28
2018-08-22,2018,GAH1,0,28.69,25,31
2018-08-23,2018,GAH1,0,25.75,21.28,30.11
2018-08-24,2018,GAH1,0,27.06,23.5,30.22
2018-08-25,2018,GAH1,0,27.51,23.28,31
2018-08-26,2018,GAH1,0,27.55,23.22,31.22
2018-08-27,2018,GAH1,0,28.7,24.5,31.89
2018-08-28,2018,GAH1,0,28.53,24.5,32
2018-05-01,2018,GAH2,0,17.8,10,28
2018-05-02,2018,GAH2,0,20.95,13,28
2018-05-03,2018,GAH2,0,21.01,14,28
2018-05-04,2018,GAH2,0,21.47,15,29
2018-05-05,2018,GAH2,0,22.2,17,28
2018-05-06,2018,GAH2,0,22.3,17,27
2018-05-07,2018,GAH2,0,20.89,13,28
2018-05-08,2018,GAH2,0,21.57,16,27
2018-05-09,2018,GAH2,0,22.73,15,30
2018-05-10,2018,GAH2,0,24.21,17,32
2018-05-11,2018,GAH2,0,24.51,17,33
2018-05-12,2018,GAH2,0,26.28,18,34
2018-05-13,2018,GAH2,0,26.88,20,34
2018-05-14,2018,GAH2,0,26.15,20,33
2018-05-15,2018,GAH2,0,22.78,21,27
2018-05-16,2018,GAH2,0,22.5,21,27
2018-05-17,2018,GAH2,0,23.03,21,28
2018-05-18,2018,GAH2,0,23.04,21,28
2018-05-19,2018,GAH2,0,23.15,20,30
2018-05-20,2018,GAH2,0,24.04,21,29
2018-05-21,2018,GAH2,0,23.71,18,30
2018-05-22,2018,GAH2,0,23.39,21,28
2018-05-23,2018,GAH2,0,23.04,20,28
2018-05-24,2018,GAH2,0,23.99,22,30
2018-05-25,2018,GAH2,0,22.74,21,27
2018-05-26,2018,GAH2,0,23.9,21,30
2018-05-27,2018,GAH2,0,24.14,22,28
2018-05-28,2018,GAH2,0,23.94,22,30
2018-05-29,2018,GAH2,0,24.1,22,28
2018-05-30,2018,GAH2,0,25.58,23,30
2018-05-31,2018,GAH2,0,25.21,22,31
2018-06-01,2018,GAH2,0,23.51,20,32
2018-06-02,2018,GAH2,0,24.6,20,31
2018-06-03,2018,GAH2,0,27.22,22,33
2018-06-04,2018,GAH2,0,25.32,20,30
2018-06-05,2018,GAH2,0,22.56,17,28
2018-06-06,2018,GAH2,0,23.92,18,32
2018-06-07,2018,GAH2,0,25.57,19,32
2018-06-08,2018,GAH2,0,26.36,22,32
2018-06-09,2018,GAH2,0,24.92,20,32
2018-06-10,2018,GAH2,0,26.54,21,32
2018-06-11,2018,GAH2,0,25.58,21,31
2018-06-12,2018,GAH2,0,23.61,22,28
2018-06-13,2018,GAH2,0,24.57,21,30
2018-06-14,2018,GAH2,0,26.35,22,32
2018-06-15,2018,GAH2,0,27.06,22,32
2018-06-16,2018,GAH2,0,26.9,22,33
2018-06-17,2018,GAH2,0,25.79,21,32
2018-06-18,2018,GAH2,0,27.53,22,34
2018-06-19,2018,GAH2,0,28.79,23,35
2018-06-20,2018,GAH2,0,29.06,23,35
2018-06-21,2018,GAH2,0,27.57,23,33
2018-06-22,2018,GAH2,0,27.08,23,33
2018-06-23,2018,GAH2,0,25.56,22,32
2018-06-24,2018,GAH2,0,27.76,22,35
2018-06-25,2018,GAH2,0,26.72,22,35
2018-06-26,2018,GAH2,0,26.38,21,33
2018-06-27,2018,GAH2,0,26.04,21,33
2018-06-28,2018,GAH2,0,23.14,22,26
2018-06-29,2018,GAH2,0,25.24,20,32
2018-06-30,2018,GAH2,0,27.28,23,33
2018-07-01,2018,GAH2,0,26.06,22,32
2018-07-02,2018,GAH2,0,27.44,24,32
2018-07-03,2018,GAH2,0,27.26,22,33
2018-07-04,2018,GAH2,0,25.86,22,32
2018-07-05,2018,GAH2,0,27.12,23,32
2018-07-06,2018,GAH2,0,27.33,22,33
2018-07-07,2018,GAH2,0,25.56,22,31
2018-07-08,2018,GAH2,0,24.94,22,30
2018-07-09,2018,GAH2,0,25.4,20,32
2018-07-10,2018,GAH2,0,27.28,21,35
2018-07-11,2018,GAH2,0,28.65,22,36
2018-07-12,2018,GAH2,0,27.86,23,36
2018-07-13,2018,GAH2,0,26.08,23,32
2018-07-14,2018,GAH2,0,25.51,23,31
2018-07-15,2018,GAH2,0,26.11,23,31
2018-07-16,2018,GAH2,0,25.93,23,30
2018-07-17,2018,GAH2,0,27.17,22,33
2018-07-18,2018,GAH2,0,28.11,23,33
2018-07-19,2018,GAH2,0,26.49,23,32
2018-07-20,2018,GAH2,0,25.89,23,31
2018-07-21,2018,GAH2,0,24.9,21,31
2018-07-22,2018,GAH2,0,26.62,21,32
2018-07-23,2018,GAH2,0,24.67,21,30
2018-07-24,2018,GAH2,0,24.26,22,30
2018-07-25,2018,GAH2,0,25.58,21,32
2018-07-26,2018,GAH2,0,26.71,21,33
2018-07-27,2018,GAH2,0,26.66,21,33
2018-07-28,2018,GAH2,0,27.01,22,33
2018-07-29,2018,GAH2,0,26.29,21,34
2018-07-30,2018,GAH2,0,25.32,22,31
2018-07-31,2018,GAH2,0,25.42,22,30
2018-08-01,2018,GAH2,0,24.14,22,28
2018-08-02,2018,GAH2,0,23.82,23,26
2018-08-03,2018,GAH2,0,24.88,22,30
2018-08-04,2018,GAH2,0,26.83,22,33
2018-08-05,2018,GAH2,0,27.72,23,34
2018-08-06,2018,GAH2,0,28.79,23,35
2018-08-07,2018,GAH2,0,26.71,23,35
2018-08-08,2018,GAH2,0,26.97,23,34
2018-08-09,2018,GAH2,0,25.51,22,33
2018-08-10,2018,GAH2,0,25.5,22,32
2018-08-11,2018,GAH2,0,26.5,23,32
2018-08-12,2018,GAH2,0,26.83,22,33
2018-08-13,2018,GAH2,0,26.46,21,32
2018-08-14,2018,GAH2,0,25.81,19,32
2018-08-15,2018,GAH2,0,26.32,20,33
2018-08-16,2018,GAH2,0,26.36,22,33
2018-08-17,2018,GAH2,0,26.26,22,32
2018-08-18,2018,GAH2,0,25.53,23,31
2018-08-19,2018,GAH2,0,25.15,23,31
2018-08-20,2018,GAH2,0,25.83,23,31
2018-08-21,2018,GAH2,0,26.34,23,32
2018-08-22,2018,GAH2,0,26.32,22,31
2018-08-23,2018,GAH2,0,24.53,19,31
2018-08-24,2018,GAH2,0,22.93,17,30
2018-08-25,2018,GAH2,0,23.62,17,32
2018-08-26,2018,GAH2,0,25.79,20,33
2018-08-27,2018,GAH2,0,27.28,22,34
2018-08-28,2018,GAH2,0,27.49,22,35
2018-08-29,2018,GAH2,0,27.49,23,33
2018-08-30,2018,GAH2,0,26.68,21,33
2018-08-31,2018,GAH2,0,26.42,21,32
2018-09-01,2018,GAH2,0,27.65,22,35
2018-09-02,2018,GAH2,0,27.62,22,35
2018-09-03,2018,GAH2,0,27.14,22,34
2018-09-04,2018,GAH2,0,27.12,23,33
2018-09-05,2018,GAH2,0,27.22,22,35
2018-09-06,2018,GAH2,0,27.42,23,33
2018-09-07,2018,GAH2,0,27.58,23,36
2018-09-08,2018,GAH2,0,26.31,21,33
2018-09-09,2018,GAH2,0,27.29,22,35
2018-09-10,2018,GAH2,0,27.61,22,35
2018-05-08,2018,IAH1,0.254,20.73,12,29
2018-05-09,2018,IAH1,0,21.84,15,27
2018-05-10,2018,IAH1,0.254,19.84,12,27
2018-05-11,2018,IAH1,0.254,17.28,12,25
2018-05-12,2018,IAH1,12.192,10.98,8,17
2018-05-13,2018,IAH1,0,13.36,11,19
2018-05-14,2018,IAH1,19.304,18.83,13,26
2018-05-15,2018,IAH1,0,20.5,17,24
2018-05-16,2018,IAH1,0,19.69,13,27
2018-05-17,2018,IAH1,0,21.7,15,28
2018-05-18,2018,IAH1,0,19.9,13,26
2018-05-19,2018,IAH1,0,19.93,14,26
2018-05-20,2018,IAH1,0,20.12,16,25
2018-05-21,2018,IAH1,0,17.55,13,23
2018-05-22,2018,IAH1,0,18.66,12,27
2018-05-23,2018,IAH1,0,22.53,15,30
2018-05-24,2018,IAH1,0,25.09,16,32
2018-05-25,2018,IAH1,2.54,24.92,20,30
2018-05-26,2018,IAH1,0,24.87,18,33
2018-05-27,2018,IAH1,0,27.78,20,36
2018-05-28,2018,IAH1,0,28.83,21,37
2018-05-29,2018,IAH1,0,27.57,20,35
2018-05-30,2018,IAH1,0,25.46,20,31
2018-05-31,2018,IAH1,0,25.53,19,32
2018-06-01,2018,IAH1,0,26.7,18,35
2018-06-02,2018,IAH1,0,22.56,16,33
2018-06-03,2018,IAH1,0,21.5,14,28
2018-06-04,2018,IAH1,0,20.28,10,29
2018-06-05,2018,IAH1,0,23.08,15,32
2018-06-06,2018,IAH1,0,23.1,14,33
2018-06-07,2018,IAH1,0,25.9,19,32
2018-06-08,2018,IAH1,9.906,25.16,19,30
2018-06-09,2018,IAH1,0,24.16,20,30
2018-06-10,2018,IAH1,0,23.62,20,27
2018-06-11,2018,IAH1,2.032,20.91,18,26
2018-06-12,2018,IAH1,0,22.42,20,31
2018-06-13,2018,IAH1,0.254,24.9,20,29
2018-06-14,2018,IAH1,0,18.41,16,26
2018-06-15,2018,IAH1,0,24.25,18,34
2018-06-16,2018,IAH1,0,28.83,23,35
2018-06-17,2018,IAH1,0,29.2,24,35
2018-06-18,2018,IAH1,10.922,29.54,24,35
2018-06-19,2018,IAH1,20.066,25.33,22,33
2018-06-20,2018,IAH1,12.446,23.14,20,30
2018-06-21,2018,IAH1,0,20.74,19,23
2018-06-22,2018,IAH1,0,18.63,17,22
2018-06-23,2018,IAH1,0,20.5,16,25
2018-06-24,2018,IAH1,0,21.95,15,28
2018-06-25,2018,IAH1,1.27,22.31,17,27
2018-06-26,2018,IAH1,0,23.4,19,27
2018-06-27,2018,IAH1,11.176,23.46,19,29
2018-06-28,2018,IAH1,0,23.97,18,30
2018-06-29,2018,IAH1,0,26.22,20,34
2018-06-30,2018,IAH1,0.254,29.31,25,34
2018-07-01,2018,IAH1,0,25.74,21,32
2018-07-02,2018,IAH1,0,23.23,15,29
2018-07-03,2018,IAH1,0,24.68,18,33
2018-07-04,2018,IAH1,0,27.62,22,34
2018-07-05,2018,IAH1,0,26.11,22,32
2018-07-06,2018,IAH1,0,24,17,30
2018-07-07,2018,IAH1,0,20.53,12,28
2018-07-08,2018,IAH1,0,21.42,13,29
2018-07-09,2018,IAH1,0,24.72,17,33
2018-07-10,2018,IAH1,0,26.93,21,32
2018-07-11,2018,IAH1,0,25.58,19,32
2018-07-12,2018,IAH1,2.794,25.83,19,33
2018-07-13,2018,IAH1,5.334,26.24,21,34
2018-07-14,2018,IAH1,0,24.82,22,31
2018-07-15,2018,IAH1,0,24.56,21,29
2018-07-16,2018,IAH1,0,25.69,21,30
2018-07-17,2018,IAH1,0,23.61,17,30
2018-07-18,2018,IAH1,11.176,23.18,17,29
2018-07-19,2018,IAH1,0,21.17,16,27
2018-07-20,2018,IAH1,0,21.74,20,25
2018-07-21,2018,IAH1,0,21.72,18,26
2018-07-22,2018,IAH1,0,21.29,17,25
2018-07-23,2018,IAH1,0,22.61,17,28
2018-07-24,2018,IAH1,0,23.56,18,28
2018-07-25,2018,IAH1,0.508,21.78,14,28
2018-07-26,2018,IAH1,0,21.58,17,26
2018-07-27,2018,IAH1,0,19.08,13,25
2018-07-28,2018,IAH1,0,18.68,13,25
2018-07-29,2018,IAH1,0,20.56,16,25
2018-07-30,2018,IAH1,0,19.86,13,26
2018-07-31,2018,IAH1,0,20.71,14,28
2018-08-01,2018,IAH1,1.27,21.99,14,29
2018-08-02,2018,IAH1,0,21.58,18,27
2018-08-03,2018,IAH1,0,23.03,16,32
2018-08-04,2018,IAH1,0,24.72,19,31
2018-08-05,2018,IAH1,12.192,26.04,21,34
2018-08-06,2018,IAH1,0,23.68,20,30
2018-08-07,2018,IAH1,0,22.9,19,27
2018-08-08,2018,IAH1,0,21.9,17,28
2018-08-09,2018,IAH1,0,24.5,17,32
2018-08-10,2018,IAH1,0,25.19,19,30
2018-08-11,2018,IAH1,0,23.6,16,30
2018-08-12,2018,IAH1,0,24.1,17,31
2018-08-13,2018,IAH1,0,23.85,16,31
2018-08-14,2018,IAH1,1.778,23.5,18,29
2018-08-15,2018,IAH1,0,24.08,21,29
2018-08-16,2018,IAH1,1.524,23.92,20,30
2018-08-17,2018,IAH1,0,22.74,19,29
2018-08-18,2018,IAH1,0,23.36,19,30
2018-08-19,2018,IAH1,4.826,22.49,17,29
2018-08-20,2018,IAH1,0,22.94,20,26
2018-08-21,2018,IAH1,0,21.06,18,24
2018-08-22,2018,IAH1,0,18.85,13,25
2018-08-23,2018,IAH1,2.794,18.39,11,26
2018-08-24,2018,IAH1,4.064,19.72,17,24
2018-08-25,2018,IAH1,0,25.1,20,32
2018-08-26,2018,IAH1,0,25.46,20,31
2018-08-27,2018,IAH1,17.272,26.54,24,32
2018-08-28,2018,IAH1,16.256,26.33,20,31
2018-08-29,2018,IAH1,0,21.02,17,23
2018-08-30,2018,IAH1,0,18.44,12,26
2018-08-31,2018,IAH1,0.762,21.42,18,27
2018-09-01,2018,IAH1,25.4,24.74,21,30
2018-09-02,2018,IAH1,0,23.92,20,27
2018-09-05,2018,IAH1,5.08,22,21,23
2018-09-06,2018,IAH1,0,20.1,18,21
2018-09-07,2018,IAH1,0,17.46,16,19
2018-09-08,2018,IAH1,0,17.62,15,20
2018-09-09,2018,IAH1,0,17.29,12,24
2018-09-10,2018,IAH1,0,15.45,8,25
2018-09-11,2018,IAH1,0,17.96,10,27
2018-09-12,2018,IAH1,0,19.81,13,27
2018-09-13,2018,IAH1,0,20.13,12,28
2018-09-14,2018,IAH1,0,22.87,16,31
2018-09-15,2018,IAH1,0,23.9,17,31
2018-09-16,2018,IAH1,0,23.13,16,31
2018-09-17,2018,IAH1,16.002,23.87,17,32
2018-09-18,2018,IAH1,2.794,21.08,18,30
2018-09-19,2018,IAH1,0,20.22,17,28
2018-09-20,2018,IAH1,0,25.33,19,34
2018-09-21,2018,IAH1,0,21.04,15,30
2018-09-22,2018,IAH1,0,13.4,6,22
2018-09-23,2018,IAH1,0,15.23,6,25
2018-09-24,2018,IAH1,2.794,16.93,9,27
2018-09-25,2018,IAH1,0,19.46,15,25
2018-09-26,2018,IAH1,0,12.89,7,19
2018-09-27,2018,IAH1,0,12.61,6,22
2018-09-28,2018,IAH1,0,10.89,9,16
2018-09-29,2018,IAH1,2.032,8.3,4,12
2018-09-30,2018,IAH1,0,11.62,9,15
2018-10-01,2018,IAH1,0,15.8,11,25
2018-10-02,2018,IAH1,0,14.41,11,23
2018-10-03,2018,IAH1,3.556,23.08,15,32
2018-10-04,2018,IAH1,4.826,14.74,6,29
2018-10-05,2018,IAH1,1.778,12.83,9,18
2018-10-06,2018,IAH1,10.668,15.06,12,17
2018-10-07,2018,IAH1,13.716,12.94,11,15
2018-10-08,2018,IAH1,0,19.82,14,26
2018-10-09,2018,IAH1,6.35,23.17,18,27
2018-10-10,2018,IAH1,0,18.01,10,24
2018-10-11,2018,IAH1,0,6.71,4,10
2018-10-12,2018,IAH1,0,3.17,1,6
2018-10-13,2018,IAH1,0,5.75,1,10
2018-10-14,2018,IAH1,0,5.57,1,11
2018-10-15,2018,IAH1,0,3.38,1,8
2018-10-16,2018,IAH1,0,6.57,0,17
2018-04-29,2018,IAH2,0,12,1,25
2018-04-30,2018,IAH2,10.414,20.08,13,29
2018-05-01,2018,IAH2,10.668,20.46,14,27
2018-05-02,2018,IAH2,5.588,14.22,12,21
2018-05-03,2018,IAH2,1.016,14.6,12,21
2018-05-04,2018,IAH2,0,16.24,11,24
2018-05-05,2018,IAH2,0.254,18.89,12,28
2018-05-06,2018,IAH2,0,19.52,13,36
2018-05-07,2018,IAH2,0.254,19.51,8,35
2018-05-08,2018,IAH2,0,21.63,15,31
2018-05-09,2018,IAH2,0,20.31,14,27
2018-05-10,2018,IAH2,1.524,16.37,10,25
2018-05-11,2018,IAH2,0,13.83,10,19
2018-05-12,2018,IAH2,4.826,10.51,8,14
2018-05-13,2018,IAH2,1.524,14.25,11,25
2018-05-14,2018,IAH2,0,24.46,21,43
2018-05-15,2018,IAH2,0,16.54,14,22
2018-05-24,2018,IAH2,0,26.02,19,33
2018-05-25,2018,IAH2,0,26.14,20,35
2018-05-26,2018,IAH2,0,27.75,17,36
2018-05-27,2018,IAH2,0,28.77,18,38
2018-05-28,2018,IAH2,4.826,29.91,21,37
2018-05-29,2018,IAH2,2.54,25.9,19,35
2018-05-30,2018,IAH2,0,21.68,18,28
2018-05-31,2018,IAH2,0,25.63,18,33
2018-06-01,2018,IAH2,9.652,26.45,17,35
2018-06-02,2018,IAH2,0,22.66,17,33
2018-06-03,2018,IAH2,0,20.32,14,27
2018-06-04,2018,IAH2,0,20.06,10,28
2018-06-05,2018,IAH2,13.208,24.27,18,32
2018-06-06,2018,IAH2,0,26.28,21,34
2018-06-07,2018,IAH2,0,22.54,18,28
2018-06-08,2018,IAH2,0,24.31,18,32
2018-06-09,2018,IAH2,4.064,25.86,21,33
2018-06-10,2018,IAH2,3.302,22.1,19,31
2018-06-11,2018,IAH2,5.588,21.18,18,27
2018-06-12,2018,IAH2,0,22.51,17,30
2018-06-13,2018,IAH2,0.762,22.93,13,30
2018-06-14,2018,IAH2,0,21.07,17,28
2018-06-15,2018,IAH2,0,27.75,21,34
2018-06-16,2018,IAH2,0,29.01,24,34
2018-06-17,2018,IAH2,2.794,28.24,24,33
2018-06-18,2018,IAH2,14.732,28.78,23,39
2018-06-19,2018,IAH2,6.858,23.46,20,30
2018-06-20,2018,IAH2,0,23.44,20,30
2018-06-21,2018,IAH2,0,19.77,17,25
2018-06-22,2018,IAH2,0,18.77,15,24
2018-06-23,2018,IAH2,10.668,20.26,14,26
2018-06-24,2018,IAH2,1.016,21.32,17,29
2018-06-25,2018,IAH2,3.048,20.74,18,23
2018-06-26,2018,IAH2,0,20.6,16,26
2018-06-27,2018,IAH2,0.254,22.37,16,29
2018-06-28,2018,IAH2,0,23.11,18,29
2018-06-29,2018,IAH2,0,27.76,22,33
2018-06-30,2018,IAH2,4.826,27.21,23,32
2018-07-01,2018,IAH2,0,22.75,21,26
2018-07-02,2018,IAH2,0,22.48,16,29
2018-07-03,2018,IAH2,0,24.45,18,32
2018-07-04,2018,IAH2,12.192,27.62,23,33
2018-07-05,2018,IAH2,0,22.96,19,29
2018-07-06,2018,IAH2,0,25.24,14,40
2018-07-07,2018,IAH2,0,25.28,15,53
2018-07-08,2018,IAH2,0,22.56,14,39
2018-07-09,2018,IAH2,0,24.56,17,32
2018-07-10,2018,IAH2,0,26.92,20,36
2018-07-11,2018,IAH2,0,27.1,20,33
2018-07-12,2018,IAH2,5.08,28.24,23,34
2018-07-13,2018,IAH2,0.254,24.81,22,32
2018-07-14,2018,IAH2,0,24.33,22,29
2018-07-15,2018,IAH2,0,24.6,18,30
2018-07-16,2018,IAH2,0,23.86,19,29
2018-07-17,2018,IAH2,0,22.32,16,28
2018-07-18,2018,IAH2,0,21.83,14,29
2018-07-19,2018,IAH2,0,23.92,20,28
2018-07-20,2018,IAH2,0,22.72,18,28
2018-07-21,2018,IAH2,0,22.51,17,28
2018-07-22,2018,IAH2,0,21.83,16,28
2018-07-23,2018,IAH2,0,22.11,16,29
2018-07-24,2018,IAH2,1.27,21.89,14,29
2018-07-25,2018,IAH2,0,20.85,13,28
2018-07-26,2018,IAH2,0,21.46,14,27
2018-07-27,2018,IAH2,0,18.04,11,24
2018-07-28,2018,IAH2,0,17.96,13,23
2018-07-29,2018,IAH2,2.286,19.82,12,26
2018-07-30,2018,IAH2,0,19.06,12,26
2018-07-31,2018,IAH2,0,20.46,13,28
2018-08-01,2018,IAH2,0,21.24,13,29
2018-08-02,2018,IAH2,0,19.71,12,27
2018-08-03,2018,IAH2,0.254,23.69,15,33
2018-08-04,2018,IAH2,3.81,24.42,20,30
2018-08-05,2018,IAH2,4.064,23.67,18,29
2018-08-06,2018,IAH2,35.306,22.6,19,31
2018-08-07,2018,IAH2,0,23.4,19,41
2018-08-08,2018,IAH2,0,23.31,14,38
2018-08-09,2018,IAH2,0,25.79,21,33
2018-08-10,2018,IAH2,0,24.6,17,29
2018-08-11,2018,IAH2,0,21.94,15,29
2018-08-12,2018,IAH2,0,22.45,14,31
2018-08-13,2018,IAH2,0,23.33,15,32
2018-08-14,2018,IAH2,8.382,22.83,18,28
2018-08-15,2018,IAH2,12.446,22.11,18,27
2018-08-16,2018,IAH2,0,22.89,20,27
2018-08-17,2018,IAH2,0,22.46,18,29
2018-08-18,2018,IAH2,0,20.54,14,26
2018-08-19,2018,IAH2,13.462,19.81,14,27
2018-08-20,2018,IAH2,0,19.78,18,24
2018-08-21,2018,IAH2,0,19.14,17,23
2018-08-22,2018,IAH2,0,18.51,11,35
2018-08-23,2018,IAH2,2.794,16.76,11,24
2018-08-24,2018,IAH2,0,22.24,19,33
2018-08-25,2018,IAH2,5.588,23.14,15,39
2018-08-26,2018,IAH2,2.032,24.11,20,34
2018-08-27,2018,IAH2,8.382,27.07,22,34
2018-08-28,2018,IAH2,0,24.22,17,33
2018-08-29,2018,IAH2,0,18.3,11,33
2018-08-30,2018,IAH2,0,17.07,11,24
2018-08-31,2018,IAH2,1.016,23.46,19,47
2018-09-01,2018,IAH2,27.178,25.74,21,31
2018-09-02,2018,IAH2,1.016,23.99,19,42
2018-09-03,2018,IAH2,5.334,23.59,21,30
2018-09-04,2018,IAH2,8.636,25.27,20,36
2018-09-05,2018,IAH2,0,22.8,21,25
2018-09-06,2018,IAH2,0,18.62,13,39
2018-09-07,2018,IAH2,0,17.78,15,23
2018-09-08,2018,IAH2,0,16.66,10,25
2018-09-09,2018,IAH2,0,15.35,8,26
2018-09-10,2018,IAH2,0,16.97,9,27
2018-09-11,2018,IAH2,0,20.85,14,32
2018-09-12,2018,IAH2,0,21.69,15,31
2018-09-13,2018,IAH2,0,22.58,15,33
2018-09-14,2018,IAH2,0,25.04,18,38
2018-09-15,2018,IAH2,0,25.42,18,34
2018-09-16,2018,IAH2,0,24.4,16,33
2018-09-17,2018,IAH2,2.794,26.16,21,34
2018-09-18,2018,IAH2,0.254,20.44,18,26
2018-09-19,2018,IAH2,0,20.8,17,29
2018-09-20,2018,IAH2,18.034,25.29,19,35
2018-09-21,2018,IAH2,0,16.25,13,23
2018-09-22,2018,IAH2,0,11.02,3,22
2018-09-23,2018,IAH2,0,15.88,6,27
2018-09-24,2018,IAH2,5.842,17.83,10,27
2018-09-25,2018,IAH2,0,15.66,12,22
2018-09-26,2018,IAH2,0,12.5,8,20
2018-09-27,2018,IAH2,0,14.62,8,22
2018-09-28,2018,IAH2,0.762,11,9,17
2018-09-29,2018,IAH2,0.254,7.35,4,10
2018-09-30,2018,IAH2,6.096,8.68,8,11
2018-10-01,2018,IAH2,0.254,9.93,9,13
